platform,dataset,model,precision,latency_mean,latency_std,latency_median,latency_p95,latency_p5,energy_per_rep_kwh,energy_per_rep_uwh,accuracy_metric,accuracy_value,n_reps
huggingface_cpu,olist,xgboost,fp16,33.6243472667411,8.095797592031492,32.53992646932602,47.629041539039456,23.32905507646501,3.950966986406241e-06,3.9509669864062404,roc_auc,0.783619417862839,50
huggingface_cpu,olist,xgboost,bf16,32.46992199681699,9.005598645423484,31.668734503909945,47.255625599063926,19.31769895600155,4.038157822741716e-06,4.038157822741716,roc_auc,0.783619417862839,50
huggingface_cpu,olist,xgboost,int8,29.75715182721615,5.397920682408909,30.20215453580022,39.340093231294304,22.069907223340124,3.718444152655299e-06,3.718444152655299,roc_auc,0.5391255126452494,50
huggingface_cpu,olist,catboost,fp64,5.780520513653755,1.5226505409600912,5.755585036240518,8.712398051284252,3.7997817853465676,1.3565175358408183e-06,1.3565175358408184,roc_auc,0.7764233025746183,50
huggingface_cpu,olist,catboost,fp32,7.821707259863615,2.941513844779795,6.715799565427005,14.3892785301432,4.711893096100539,1.7212592986259384e-06,1.7212592986259383,roc_auc,0.7764233025746183,50
huggingface_cpu,olist,catboost,fp16,7.481505437754095,2.2051762072523733,7.126605487428606,11.885940760839729,4.6697958256118,1.987356185888718e-06,1.987356185888718,roc_auc,0.7760993392572341,50
huggingface_cpu,olist,catboost,bf16,7.6292532635852695,3.146762699744408,7.000877521932125,13.50287478417158,4.153421905357391,2.0053317499958418e-06,2.005331749995842,roc_auc,0.7760993392572341,50
huggingface_cpu,olist,catboost,int8,6.42755042295903,2.3523795020429854,5.9471523854881525,10.366730019450188,3.725536586716771,1.4499991815588653e-06,1.4499991815588653,roc_auc,0.5378305137844612,50
huggingface_cpu,nyc_taxi,lightgbm,fp64,251.8977600056678,29.52452752947394,248.85314248967916,296.185695938766,210.1436739671044,2.1125945418826405e-05,21.125945418826404,rmse,0.2589078413194156,50
huggingface_cpu,nyc_taxi,lightgbm,fp32,229.39550010487437,20.1938204922146,223.9355460042134,267.49227505642915,203.17606702446938,1.7403201036272047e-05,17.403201036272048,rmse,0.2589078413194156,50
huggingface_cpu,nyc_taxi,lightgbm,fp16,236.77979997824878,23.156821088608186,236.97894148062915,276.6899783397093,199.96174031402916,1.8514805415016035e-05,18.514805415016035,rmse,0.2589118364925115,50
huggingface_cpu,nyc_taxi,lightgbm,bf16,265.6436600210145,39.12272137288766,258.5700254421681,329.299663065467,212.82872160663828,2.162165593772208e-05,21.62165593772208,rmse,0.2589118364925115,50
huggingface_cpu,nyc_taxi,lightgbm,int8,147.06854982301593,22.14531167715234,141.43489743582904,178.6088187829591,120.80565829528496,1.3824239700241845e-05,13.824239700241845,rmse,1.8144576186357355,50
huggingface_cpu,nyc_taxi,xgboost,fp64,71.65457969997078,13.3801101880017,69.67339350376278,95.31690833391622,54.52949471073225,6.448659977701285e-06,6.4486599777012845,rmse,0.2646770345920722,50
huggingface_cpu,nyc_taxi,xgboost,fp32,83.31242653075606,19.597772863699436,79.33181500993669,112.03870889730752,58.347089448943734,7.501502110410912e-06,7.501502110410912,rmse,0.2646770345920722,50
huggingface_cpu,nyc_taxi,xgboost,fp16,67.54726056009531,13.496114538982418,68.84924264159054,90.04276448395102,47.34909113030881,7.0823371305858145e-06,7.082337130585815,rmse,0.26525895127519344,50
huggingface_cpu,nyc_taxi,xgboost,bf16,63.0525920400396,9.422838724978554,63.09165491256863,78.74006922356784,50.08996600518003,5.7205343731263195e-06,5.72053437312632,rmse,0.26525895127519344,50
huggingface_cpu,nyc_taxi,xgboost,int8,63.522964674048126,10.327290428877461,63.27325850725174,79.42838970338926,43.34429131122306,5.737313549645988e-06,5.737313549645988,rmse,1.8865738958889842,50
